timestamp,message,logStreamName
1749349755692,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:15.692Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLYhEtoAMEJaw="",""operation"":""POST /lab/statuses"",""total_microcents"":4,""total_cents"":0.000004,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":1,""data_transfer_bytes"":299}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349755693,"END RequestId: 1328880c-c458-449c-a0b8-dc185e06c963
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349755693,"REPORT RequestId: 1328880c-c458-449c-a0b8-dc185e06c963	Duration: 5.98 ms	Billed Duration: 6 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349755757,"START RequestId: a8ae3c5a-c8c8-43d6-ac12-58e31c6173e6 Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349755757,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:15.757Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/timelines/public"",""http_path"":""/lab/timelines/public"",""path"":""/timelines/public"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57b-66ad047073db33f775d760c3"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349755907,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:15.907Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLZj-qIAMEcFg="",""operation"":""GET /lab/timelines/public"",""total_microcents"":710,""total_cents"":0.00071,""dynamodb_reads"":31,""dynamodb_writes"":0,""lambda_duration_ms"":145,""data_transfer_bytes"":7872}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349755908,"END RequestId: a8ae3c5a-c8c8-43d6-ac12-58e31c6173e6
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349755908,"REPORT RequestId: a8ae3c5a-c8c8-43d6-ac12-58e31c6173e6	Duration: 151.24 ms	Billed Duration: 152 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756058,"START RequestId: f25c2766-7d45-4e69-ba85-4397369b915d Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756058,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.058Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/timelines/home"",""http_path"":""/lab/timelines/home"",""path"":""/timelines/home"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-0b9e28b3050a1ab80f3e68bc"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756063,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.063Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLchTKIAMEJPw="",""operation"":""GET /lab/timelines/home"",""total_microcents"":4,""total_cents"":0.000004,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":1,""data_transfer_bytes"":299}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756065,"END RequestId: f25c2766-7d45-4e69-ba85-4397369b915d
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756065,"REPORT RequestId: f25c2766-7d45-4e69-ba85-4397369b915d	Duration: 6.93 ms	Billed Duration: 7 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756129,"START RequestId: 2c190676-6cfc-42d3-b698-6510021e0e93 Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756129,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.129Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/timelines/tag/test"",""http_path"":""/lab/timelines/tag/test"",""path"":""/timelines/tag/test"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-2a242a6523d3909d4e92d993"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756138,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.138Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLdj3CIAMEcLg="",""operation"":""GET /lab/timelines/tag/test"",""total_microcents"":14,""total_cents"":0.000014,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":3,""data_transfer_bytes"":229}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756140,"END RequestId: 2c190676-6cfc-42d3-b698-6510021e0e93
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756140,"REPORT RequestId: 2c190676-6cfc-42d3-b698-6510021e0e93	Duration: 10.56 ms	Billed Duration: 11 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756226,"START RequestId: adaff5ae-08b7-455c-89b3-e3179cbb813c Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756226,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.226Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/timelines/link"",""http_path"":""/lab/timelines/link"",""path"":""/timelines/link"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-32d9db3463a4c0934aff5811"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756231,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.231Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLdi3QIAMEcGw="",""operation"":""GET /lab/timelines/link"",""total_microcents"":4,""total_cents"":0.000004,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":1,""data_transfer_bytes"":229}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756232,"END RequestId: adaff5ae-08b7-455c-89b3-e3179cbb813c
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756232,"REPORT RequestId: adaff5ae-08b7-455c-89b3-e3179cbb813c	Duration: 6.57 ms	Billed Duration: 7 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756291,"START RequestId: a5a01517-b102-4567-894a-7fea3672acb0 Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756292,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.292Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/search"",""http_path"":""/lab/search"",""path"":""/search"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-02fd875578f4dd01216fbb61"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756326,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.326Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLeinSIAMEcuA="",""operation"":""GET /lab/search"",""total_microcents"":142,""total_cents"":0.000142,""dynamodb_reads"":5,""dynamodb_writes"":1,""lambda_duration_ms"":29,""data_transfer_bytes"":1040}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756327,"END RequestId: a5a01517-b102-4567-894a-7fea3672acb0
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756328,"REPORT RequestId: a5a01517-b102-4567-894a-7fea3672acb0	Duration: 36.14 ms	Billed Duration: 37 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756386,"START RequestId: 5eb03428-855d-4340-a4d9-5f030b7a9db0 Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756386,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.386Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/search/suggestions"",""http_path"":""/lab/search/suggestions"",""path"":""/search/suggestions"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-7e39a8c7666f87cc4da3c9bb"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756391,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.391Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLfindIAMEcuA="",""operation"":""GET /lab/search/suggestions"",""total_microcents"":4,""total_cents"":0.000004,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":1,""data_transfer_bytes"":325}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756392,"END RequestId: 5eb03428-855d-4340-a4d9-5f030b7a9db0
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756392,"REPORT RequestId: 5eb03428-855d-4340-a4d9-5f030b7a9db0	Duration: 6.43 ms	Billed Duration: 7 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756449,"START RequestId: 16702396-8a2b-40cd-bad8-d58e5fd9dd3b Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756449,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.449Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/trends"",""http_path"":""/lab/trends"",""path"":""/trends"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-4b8f813206a7295667b70336"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756471,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.471Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLggaoIAMEJhQ="",""operation"":""GET /lab/trends"",""total_microcents"":78,""total_cents"":0.000078,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":16,""data_transfer_bytes"":229}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756472,"END RequestId: 16702396-8a2b-40cd-bad8-d58e5fd9dd3b
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756472,"REPORT RequestId: 16702396-8a2b-40cd-bad8-d58e5fd9dd3b	Duration: 23.20 ms	Billed Duration: 24 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756604,"START RequestId: f8ffa0d4-83a7-46b2-8a8f-a6735c6b8927 Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756604,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.604Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/trends/statuses"",""http_path"":""/lab/trends/statuses"",""path"":""/trends/statuses"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-6e72b7236b4ece2f2dc1e27e"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756615,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.615Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLhgGVoAMEcrQ="",""operation"":""GET /lab/trends/statuses"",""total_microcents"":29,""total_cents"":0.000029,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":6,""data_transfer_bytes"":229}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756616,"END RequestId: f8ffa0d4-83a7-46b2-8a8f-a6735c6b8927
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756616,"REPORT RequestId: f8ffa0d4-83a7-46b2-8a8f-a6735c6b8927	Duration: 12.72 ms	Billed Duration: 13 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756673,"START RequestId: 749cca37-0319-441d-8f87-3b9ecc826c93 Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756673,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.673Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/trends/tags"",""http_path"":""/lab/trends/tags"",""path"":""/trends/tags"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-0f5818a547d8d4de27b744d3"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756683,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.683Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLigZSoAMEJzA="",""operation"":""GET /lab/trends/tags"",""total_microcents"":24,""total_cents"":0.000024,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":5,""data_transfer_bytes"":229}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756685,"END RequestId: 749cca37-0319-441d-8f87-3b9ecc826c93
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756685,"REPORT RequestId: 749cca37-0319-441d-8f87-3b9ecc826c93	Duration: 11.82 ms	Billed Duration: 12 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756791,"START RequestId: 0cce53ec-ce2a-4deb-b97d-6d4aa22cc77e Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756791,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.791Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/trends/links"",""http_path"":""/lab/trends/links"",""path"":""/trends/links"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-21ffde6279014d5a15151d4e"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756802,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.802Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLjgbAIAMEcCg="",""operation"":""GET /lab/trends/links"",""total_microcents"":29,""total_cents"":0.000029,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":6,""data_transfer_bytes"":229}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756804,"END RequestId: 0cce53ec-ce2a-4deb-b97d-6d4aa22cc77e
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756804,"REPORT RequestId: 0cce53ec-ce2a-4deb-b97d-6d4aa22cc77e	Duration: 13.02 ms	Billed Duration: 14 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756861,"START RequestId: 5e495172-bb20-4d74-8697-fe8f88f08315 Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756861,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.861Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/tags/test"",""http_path"":""/lab/tags/test"",""path"":""/tags/test"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844f57c-67c97d372355d42b39c6c8b6"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756866,"{""level"":""info"",""timestamp"":""2025-06-08T02:29:16.866Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0tLkj4cIAMEcLg="",""operation"":""GET /lab/tags/test"",""total_microcents"":4,""total_cents"":0.000004,""dynamodb_reads"":0,""dynamodb_writes"":0,""lambda_duration_ms"":1,""data_transfer_bytes"":339}
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756867,"END RequestId: 5e495172-bb20-4d74-8697-fe8f88f08315
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756867,"REPORT RequestId: 5e495172-bb20-4d74-8697-fe8f88f08315	Duration: 6.17 ms	Billed Duration: 7 ms	Memory Size: 3008 MB	Max Memory Used: 48 MB	
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
1749349756936,"START RequestId: 76d67d97-d76e-43b7-bfff-e93ee1b1b2d0 Version: $LATEST
",2025/06/08/[$LATEST]9e7c9d12d24d4048ae12c7f761ab9f83
